title,franchise,win,timestamp
"World's Greatest Anime Of All Time Has Officially Been Revealed, And Solo Leveling Has Been Beaten",Solo Leveling,1,2025-09-05 15:30
"6 Demon Slayer Arcs With The Best Action, Ranked",Demon Slayer,1,2025-04-22 04:33
Jujutsu Kaisen Season 3 Finally Gets A Big Update From Yuji's Voice Actor,Jujutsu Kaisen,1,2025-07-15 10:31
"Jurassic World Rebirth Mixed Reviews Have Me Nervous, And I Think They Might Hurt The Franchise",Jurassic World Rebirth,1,2025-06-22 12:15
Two New Gen Anime Have Officially Surpassed One Piece,One Piece,0,2025-09-26 06:30
Oblivion Remastered Player Discovers Odd Butterfly Bug,The Elder Scrolls IV: Oblivion Remastered,0,2025-05-20 17:26
"Dragon Ball: The Strongest Forms Of Every Saiyan, Ranked",Dragon Ball  ,1,2025-08-19 16:30
One Baldur's Gate 3 Subclass is Best Off as a Different Class Entirely,Baldur's Gate 3,1,2025-04-05 16:00
One Piece: Oda Officially Reveals The True Power Of The Holy Knights,One Piece,0,2025-08-27 00:30
PS Plus Just Added One of the Best New Games of 2025,PlayStation Plus,1,2025-04-10 11:53
One Borderlands 4 Vault Hunter May Be For Everyone,Borderlands 4,1,2025-07-14 16:49
Borderlands 4 Players Want One Major Change to World Bosses,Borderlands 4,0,2025-09-16 16:22
8 Best PS1 Games You’ve Probably Never Heard Of,PlayStation (Original),1,2025-04-30 09:30
8 Best Student-Teacher Relationships In Game Of Thrones,Game of Thrones,0,2025-07-14 21:55
New Co-Op Steam Game is Free to Play,Steam,1,2025-08-09 14:29
"7 Best Open-World Games Where You're Captain Of A Spaceship, Ranked",Open-World,1,2025-06-01 20:30
Shrek 5 Is Reportedly Taking A Major Risk With A Beloved Character That Will Disappoint Fans,Dreamworks,1,2025-05-14 14:00
Boruto: Naruto Uzumaki Has Officially Been Surpassed By A New Gen Ninja,Boruto,1,2025-09-28 06:32
Genshin Impact Confirms Banner Characters for Version 5.7,Genshin Impact,1,2025-06-06 12:28
One Piece: Oda Has Already Set Up A Major Death In Elbaf,One Piece,1,2025-05-05 15:00
Oblivion Remastered Player Points Out Funny Nether Lich Detail,The Elder Scrolls IV: Oblivion Remastered,0,2025-06-16 02:19
"If Xbox Game Pass Wasn’t Already Having Its Best Year Yet, It Certainly is Now",Xbox Game Pass,0,2025-09-10 13:17
"Metal Gear Solid Delta Proves That Even Without Kojima, the Franchise’s Future is Bright",Metal Gear Solid Delta: Snake Eater,1,2025-08-31 12:07
An Oblivion Remastered Physical Release Would Be the Icing on the Cake,The Elder Scrolls IV: Oblivion Remastered,1,2025-04-27 10:30
July 4 Is Going To Be A Big Day For Solo Leveling Season 3,Solo Leveling,1,2025-06-15 16:30
3 Xbox Series X/S Games to Play This Weekend (August 15 - August 17),Xbox,0,2025-08-15 11:00
Oblivion Remastered Player Sits Down at the Exact Wrong Time,The Elder Scrolls IV: Oblivion Remastered,1,2025-05-05 15:58
My Hero Academia Author Kohei Horikoshi Reveals What Makes Deku And Shigaraki’s Final Fight So Meaningful,My Hero Academia,0,2025-08-26 11:31
"8 Best Shonen Manga Of All Time, Ranked",One Piece,1,2025-04-06 00:30
Fallout 3 Designer Discusses Potential Remaster,Fallout 3,0,2025-04-24 10:27
Ready Or Not: Best Loadouts For AI Teammates,Ready or Not,1,2025-07-22 19:05
Blizzard Targets More World of Warcraft Private Servers,World of Warcraft,0,2025-09-11 12:47
"Black Clover Season 5 Is Coming, And Fans Just Got A Major Update Today",Black Clover,1,2025-07-06 18:00
Oblivion Remastered's Best Race and Birthsign Combo is Virtually Unbeatable,The Elder Scrolls IV: Oblivion Remastered,1,2025-05-14 18:03
Starfield Releases New Update for August 2025,Starfield,1,2025-08-05 13:31
"8 Best Open Worlds In Bethesda Games, Ranked",Bethesda,1,2025-05-04 06:30
One Piece Episode 1135 Release Date & What To Expect,One Piece,0,2025-07-05 23:26
Minecraft Player Creates Villager Vending Machine,Minecraft,0,2025-07-27 19:15
Mario Kart World Version 1.2.0 Update Nerfs Controversial Item,Mario Kart World,0,2025-07-29 23:05
Horizon 3 New Tribe Wish List,Horizon,1,2025-05-07 10:00
Cha Hae-In’s Big Confession Is Coming in Solo Leveling Season 3,Solo Leveling,0,2025-07-09 12:46
Xbox Is Raising Console Prices Again,Xbox,0,2025-09-19 16:35
Schedule 1 Releases New Content Update for May 2025,Schedule I,1,2025-05-08 04:07
Space Marine 2 Needs to Address Its Skin Problem Sooner Rather Than Later,"Warhammer 40,000: Space Marine II",1,2025-06-02 11:00
"One Piece: Oda Reveals The Most Dangerous Fighting Style In The World, And It Belongs To Rocks D. Xebec",One Piece,0,2025-07-20 17:15
PlayStation Plus Leak Suggests You May Want to Wait on Renewing Your Subscription,PlayStation Plus,1,2025-05-24 14:48
Call of Duty Releases Big Season 5 Reloaded Update for Black Ops 6 and Warzone,Call of Duty: Black Ops 6,0,2025-09-04 12:00
"Dragon Ball: Goku Is No Longer The Strongest, And That's A Good Thing",Dragon Ball Z,1,2025-05-09 09:00
Silent Hill 2 Developer Calls Out Fan 'Ignorance' Over James Theories,Silent Hill 2,1,2025-08-23 13:22
This Magic: The Gathering Format is Literally a Game of Cat and Mouse,Magic: The Gathering,0,2025-09-21 16:05
Portal Fans Recreate Valve's Game in Vanilla Minecraft,Minecraft,0,2025-08-25 20:14
Silent Hill 2 Has Officially Been Beaten By a New Horror Game,Silent Hill 2,0,2025-09-29 14:21
Accused Charlie Kirk Shooter Allegedly Engraved Helldivers 2 Stratagem Code on Unfired Casing,Helldivers 2,1,2025-09-12 13:09
Solo Leveling: Jinwoo Will Find It Hard to Resist This Tempting Offer in Season 3,Solo Leveling,0,2025-06-19 11:15
One Piece: Oda Might Have Just Revealed The Final Straw Hat,One Piece,1,2025-05-24 16:30
Metroid Prime 4: Beyond Box Hints at a 10-Year-Old Promise Coming True,Metroid Prime 4: Beyond,0,2025-09-20 19:07
Shrek Is Trying To Copy The MCU and Honestly? It's Going To Be A Massive Mistake,MCU,0,2025-07-30 11:00
"The 12 Saddest Deaths in Squid Game, Ranked",Squid Game,1,2025-06-29 03:30
"Solo Leveling Season 3 Will Reveal the System's New Architect, and It's Not Kandiaru",Solo Leveling,0,2025-07-18 12:00
Nintendo Switch 2 Site Accidentally Spoils Mario Kart World Surprise,Mario Kart World,1,2025-04-06 11:34
"Jujutsu Kaisen: There Are Many Theories About A Potential Sequel, But Should There Even Be One?",Jujutsu Kaisen,0,2025-06-12 12:46
Baldur’s Gate 3 Fan Designs Chosen Magic: The Gathering Cards,Baldur's Gate 3,0,2025-06-22 04:50
"Best Open-World Games For Feeling Like An OP Archer, Ranked",Open-World,0,2025-09-18 00:30
Best Triple-A JRPGs Ever,JRPG,1,2025-09-05 00:30
One Piece Episode 1137 Release Date & What To Expect,One Piece,1,2025-07-25 12:45
Steam Users Have New Free Game to Claim for May 2025,Steam,1,2025-05-08 12:58
Blue Prince Review,Blue Prince,1,2025-04-17 01:24
Schedule 1 Releases New Update for April 2025,Schedule I,1,2025-04-04 20:15
Spaceballs 2 Needs To Pay Off One Of Its Best Jokes That Actually Predicted The Current Movie Landscape,Spaceballs 2,1,2025-06-14 13:00
This Upcoming 'Genshin Impact Killer' Has a Huge Ace Up Its Sleeve,Genshin Impact,0,2025-08-27 19:56
"Boruto: Two Blue Vortex Chapter 21 Release Date, Time, And Official Preview",Boruto,1,2025-04-15 16:30
The Best RPG From Every Year Of The 3DS's Life,3DS,0,2025-07-27 05:30
Diablo 4 Fans Should Circle August 14 on Their Calendars,Diablo 4,0,2025-08-12 15:50
At Least 2 More EA Games Are Shutting Down This Year,EA,1,2025-07-06 12:01
Dune Fans Are Getting Something Fun On Netflix On June 1,Dune,1,2025-05-30 16:00
Best Open-World Games Perfect For Backseat Gaming,Open-World,0,2025-08-14 06:31
7 PS2 Games That Pushed The Console’s Limits,PlayStation 2,1,2025-06-15 22:55
Best Sonic Games That Combine 2D And 3D Gameplay,Sonic,0,2025-08-21 22:30
8 Best Open-World Games Set In Fictional Cities,Open-World,0,2025-09-14 06:30
One Piece Characters Who Never Stood A Chance Against Luffy,One Piece,0,2025-09-12 13:30
One Piece: Oda Reveals The Only Two Characters Who Have Beaten Loki In The One Piece World,One Piece,1,2025-04-04 17:15
The Xbox Game Pass Hot Streak is Getting Ridiculous at This Point,Xbox Game Pass,1,2025-05-24 12:28
Genshin Impact May Be Changing One of Its Endgame Modes,Genshin Impact,0,2025-08-21 09:38
Best One Piece Games For Exploration,One Piece,0,2025-08-08 22:55
My Hero Academia: Horikoshi Was Surprised That This Student Became The Most Popular Character,My Hero Academia,0,2025-09-07 09:30
"One Piece: Shanks, Luffy, And 4 Other Haki Users Who Can Hurt Imu",One Piece,0,2025-09-08 13:30
Marvel Rivals May Have Hinted at Two New Characters,Marvel Rivals,1,2025-04-20 21:28
Dune: Awakening's Silence Speaks Louder Than Words,Dune: Awakening,1,2025-06-12 08:30
Best Open-World Games On Sale This Week (September 8–14),Open-World,0,2025-09-08 04:15
"I don't like superheroes, but Magic: The Gathering's Spider-Man set has a redeeming quality some great sets didn't have",Magic: The Gathering,0,2025-09-25 15:00
My Hero Academia Characters Who Suffered The Most,My Hero Academia,1,2025-08-04 01:30
"6 Best MagSafe Power Banks With Grip, Speed, And Zero Overheating",,1,2025-05-31 18:00
3 Xbox Series X/S Games to Play This Weekend (September 12 - September 14),Xbox,0,2025-09-12 12:27
"Pokemon TCG Pocket S-Tier Deck Fulfills Eevee Grove's Power Fantasy, But with an Asterisk Attached",Pokemon Trading Card Game Pocket,0,2025-06-30 17:16
"Will Dante Have To Fight The U.S. Army Next? Netflix's Devil May Cry Ending, Explained",Devil May Cry,1,2025-04-04 13:00
Borderlands 4 is Already a Step Behind Borderlands 3 in One Area,Borderlands 4,1,2025-07-03 12:48
7 Best Healers In Anime,,1,2025-06-18 01:30
Clair Obscur Makes Change to Maelle Once She Becomes Playable,Clair Obscur: Expedition 33,1,2025-05-22 04:40
Genshin Impact Reveals Estimated Primogem Count for Version 5.8,Genshin Impact,0,2025-06-21 14:53
Borderlands 4 Will Be Missing Some Features at Launch,Borderlands 4,1,2025-08-23 10:35
World of Warcraft Announces Legion Remix,World of Warcraft,1,2025-05-09 18:56
"Boruto: Kishimoto Hints At Sasuke's Future Power, And It Could Make Him The Strongest",Boruto,0,2025-07-01 16:31
Overwatch 2’s Persona 5 Collab Continues an Unfortunate Tradition,Overwatch 2,1,2025-09-18 15:32
Borderlands 4 Fans Can Get a Free Weapon Skin and Golden Keys,Borderlands 4,1,2025-05-03 14:32
Character Types That Would Be Perfect For Squid Game USA,Squid Game,0,2025-07-15 07:15
Jujutsu Kaisen: Gege Akutami Officially Confirms The New Strongest Sorcerer After Gojo Satoru,Jujutsu Kaisen,0,2025-09-09 07:30
11 Things Confirmed for Borderlands 4,Borderlands 4,1,2025-06-05 05:30
Best Horror Games Where You Don’t Know You’re The Villain,Horror,0,2025-08-08 20:30
Call of Duty is in Imminent Danger of Breaking a 15-Year-Old Tradition,Call of Duty: Black Ops 6,0,2025-08-26 16:15
"8 Best Final Fantasy Games If You Love Exploration, Ranked",Final Fantasy,1,2025-04-10 22:30
Umamusume: Pretty Derby Reveals Next Three-Star Character,Umamusume: Pretty Derby,0,2025-08-10 20:16
8 Best Open-World Games With Real Cars,Open-World,1,2025-04-23 02:30
"10 Strongest Superman Family Members, Ranked",Superman,1,2025-04-29 03:30
One Piece: Oda Just Revealed A Character With Greater Destructive Power Than Luffy's Gear 5,One Piece,0,2025-07-18 16:30
4 Best PS Plus Games to Play This Week,PlayStation Plus,0,2025-09-21 15:37
Why 2 Magic: The Gathering Cards Are Surging in Price Because of Avatar,Magic: The Gathering,1,2025-07-14 14:18
Doom: The Dark Ages’ Best New Feature Opens a Pandora’s Box id Can’t Close,DOOM: The Dark Ages,1,2025-05-15 20:15
Naruto: Kishimoto Reveals How Sasuke Surpassed Naruto Uzumaki By Adulthood,Boruto,0,2025-08-26 01:30
The Epic Games Store Free Games for October 2 Are a Bonafide Steal,Epic Games Store,0,2025-09-26 15:23
How One Pokemon TCG Pocket Card Killed an Entire Deck Archetype,Pokemon Trading Card Game Pocket,1,2025-05-08 17:36
Best Survival Games Set in Space and Other Planets,Survival,0,2025-09-04 20:30
Most Underused Breathing Styles In Demon Slayer,Demon Slayer,0,2025-08-17 12:30
The Argument For and Against Ascending Astarion in Baldur's Gate 3,Baldur's Gate 3,1,2025-04-16 21:15
8 Things My Hero Academia Does Better Than Nearly Every Other Anime,My Hero Academia,1,2025-07-21 17:17
New Steam Games For Fans Of Roman & Greek Mythology,Steam,0,2025-08-26 14:00
"9 Best Western Animated Series With More Than 200 Episodes, Ranked",Animation,0,2025-07-22 07:30
Best Games Where You Ride Dinosaurs,ARK: Survival Evolved,0,2025-09-03 06:30
Dragon Age: The Veilguard Spotted at Ridiculously Low Clearance Price,Dragon Age: The Veilguard,0,2025-07-10 17:03
Dead by Daylight Reveals New Killer Coming in Sinister Grace Update,Dead by Daylight,0,2025-09-03 18:12
A Diablo 4 Feature Missing Since Season 6 Can’t Stay Gone for Long,Diablo 4,0,2025-07-15 15:09
Final Fantasy: 8 Bosses With Obvious Weaknesses,Final Fantasy,0,2025-07-18 05:30
"Naruto Was Unstoppable With Kurama, But His Next Power Up In Boruto Is Going To Make Him Even Stronger",Boruto,0,2025-07-18 10:30
"Mike Wheeler Has Always Been A Dud, Stranger Things Season 5 Needs To Do A Lot To Make Me Care About His Fate",Stranger Things,0,2025-08-04 13:00
Genshin Impact Leaks Spiral Abyss for Version 5.8,Genshin Impact,0,2025-06-22 18:50
Pokemon Legends: Z-A Officially Reveals New Mega Evolution,Pokemon Legends: Z-A,0,2025-08-21 11:17
The First Berserker: Khazan Reveals New Update Patch Notes,The First Berserker: Khazan,1,2025-04-21 11:41
"One Piece: 8 Most Selfish Devil Fruits, Ranked",One Piece,1,2025-06-14 14:01
"The Rookie Season 7, Episode 17 Release Date and Time",The Rookie,1,2025-05-03 10:00
Epic Games Store Users Should Expect the Unexpected With Mid-May's Free Games,Epic Games Store,0,2025-05-17 14:00
Elden Ring Nightreign's Unwritten Rules Explained,Elden Ring Nightreign,1,2025-06-06 17:45
A Deadly American Marriage - What Did The Netflix Documentary Reveal?,Netflix,1,2025-05-12 16:00
One Piece Chapter 1155 Preview: The True Power Of Rocks D. Xebec,One Piece,1,2025-07-15 15:46
"2025's Highest Rated Anime Is Officially Revealed, And Solo Leveling Has Been Beaten",Solo Leveling,0,2025-09-08 15:30
One Piece: Oda Finally Confirms Who Is Stronger Between The Holy Knights And Admirals,One Piece,1,2025-06-18 21:12
One Piece: 8 Worst Devil Fruits For A Pirate To Have,One Piece,1,2025-04-19 20:00
"Space Marine 2 Brings Back Dreadnought Assault, But There’s a Catch","Warhammer 40,000: Space Marine II",0,2025-07-30 19:40
Every Major Game Award Won by the Dragon Age Franchise Since 2009,Dragon Age: The Veilguard,0,2025-07-12 12:43
7 Improvements & Fixes Oblivion Remastered Could Use,The Elder Scrolls IV: Oblivion Remastered,0,2025-05-31 23:00
"Netflix's Number 1 Anime Of 2025 Has Been Revealed, And It's Not One Piece",One Piece,0,2025-08-12 17:43
"One Piece: Elbaf Promises The Death Of A Straw Hat, And Here's The Most Likely Option",One Piece,1,2025-05-02 12:00
Anti-Steam Censorship Petition Hits a Massive Milestone,Steam,0,2025-08-02 19:03
"8 Most Fun Open-World Games, Ranked",Open-World,1,2025-04-16 00:31
'This Is Outrageous': One Piece Fans Are Not Happy With The Latest Episode,One Piece,0,2025-08-13 09:32
My Hero Academia: Vigilantes - 8 Characters Who Will Be Introduced In Season 2,My Hero Academia: Vigilantes,0,2025-07-03 18:00
Best PS3 RPGs That Get Better As You Play,RPG,0,2025-08-30 22:30
One Piece: Oda Has Already Revealed The Real Legendary Devil Fruit Of Elbaf,One Piece,1,2025-06-18 17:15
"One Piece: Oda Confirms Imu's Biggest Weakness, And It's Not Nika",One Piece,1,2025-06-22 15:45
"Helldivers 2’s Hive Lords are More of a Set Piece Than an Enemy Unit, and That’s Okay",Helldivers 2,0,2025-09-03 22:01
Titus Welliver's Line In Bosch: Legacy's Ballard Trailer Sums Up Hollywood And The End Of The Michael Connelly Universe,Bosch: Legacy,0,2025-06-13 16:00
"6 Best Final Fantasy Bosses, Ranked By Most Satisfying To Beat",Final Fantasy,1,2025-04-04 03:30
"Sorry Helldivers 2, But Not Even a Halo Crossover Can Get Me to Ditch Light Armor",Helldivers 2,0,2025-09-02 06:00
October is Going to Be a Big Month for One Piece Fans,One Piece,0,2025-08-07 11:50
"The Best One Piece Characters, Ranked",One Piece,0,2025-08-14 14:30
"Women Wearing Shoulder Pads Team Talks Adult Swim's Hilarious, Dramatic, And Sexy New Show",Adult Swim,0,2025-08-17 06:00
Marvel Rivals’ Surprise New Platform Announcement Leaves Another Out in the Cold,Marvel Rivals,0,2025-09-04 12:01
Stellar Blade Releases New Update for June 2025,Stellar Blade,1,2025-06-18 15:06
Solo Leveling Season  3 Will Show Jin-Woo's Most Dangerous Battle Yet And Not Even Beru Can Protect Him,Solo Leveling,0,2025-09-30 09:30
Pac-Man Is Now Playable in an Unusual Place,Pac-Man,1,2025-04-15 08:59
Boruto: Two Blue Vortex Chapter 25 Preview: A New Arc Finally Begins In The Manga,Boruto,1,2025-08-16 17:30
Solo Leveling: How Different Is Cha Hae-in From Lee Joo-Hee?,Solo Leveling,1,2025-04-15 11:16
This $24 Magic: The Gathering Spider-Man Card is Already a Game-Changer,Magic: The Gathering,0,2025-09-07 16:14
4 Pokemon Legends: Z-A Leaked Mega Evolutions Already Stand Above The Rest,Pokemon Legends: Z-A,1,2025-07-16 16:01
Boruto: Kishimoto Has Already Revealed The Strongest Jutsu In The Series,Boruto,1,2025-05-17 16:30
Nintendo Fixes Backwards Compatibility Issues for More Games on Switch 2,Nintendo Switch 2,0,2025-08-03 13:33
"Leaker Shares Update on GTA 6 Edition Pricing, Potential Second Delay",Grand Theft Auto 6,1,2025-07-29 14:45
"Genshin Impact Leaks First Nod-Krai Characters, Including Two Harbingers",Genshin Impact,1,2025-05-28 12:50
Nintendo Switch 2 Sales Reach Another Major Milestone,Nintendo Switch 2,0,2025-08-01 10:22
Exciting Features Coming in The Sims 4's Adventure Awaits Expansion Pack,The Sims 4 ,0,2025-09-11 01:00
Boruto: Naruto's Return Is Hiding a Bigger Disaster and Here's Why,Boruto,0,2025-08-06 07:30
My Hero Academia: 7 Characters Who Love Being Villains,My Hero Academia,0,2025-06-01 04:30
Metal Gear Solid Delta Passes Impressive Sales Milestone,Metal Gear Solid Delta: Snake Eater,0,2025-09-05 14:36
Some Gamers Aren't Happy With the Steam Summer Sale,Steam,1,2025-06-28 01:32
This Call of Duty Game Is Giving Away Double COD Points for a Limited Time,Call of Duty Mobile,1,2025-07-01 07:14
Schedule 1 Players Can Now Vote on the Game's Next Content Update,Schedule I,0,2025-06-10 06:23
